Eval_ID,Q_c,Q_l,R_u,mu,R_T,Z_l,z_l,Mean_Reward,Min_Reward,Success_Rate,Mean_Time,TR_Length
391,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6258.247784677814,536.2396128435831,81.43769724029568,0.5,13.540000000000001,0.8
392,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6271.045085937545,541.1860461270326,77.71964236477412,0.5,12.174999999999999,0.8
393,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6272.641899945251,325.58643460712483,96.6029197374293,0.25,12.16,0.4
394,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6257.045909175331,547.7368568094535,98.0036167985718,0.5,13.0,0.4
395,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6259.046485931649,545.3061546160924,102.65451243770103,0.5,13.145,0.4
396,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6264.367723337684,307.4461633996026,55.78658070492039,0.25,10.149999999999999,0.4
397,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6250.050046982931,550.2240575584204,111.52996621733887,0.5,11.745,0.4
398,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6258.1461588067905,323.0912343281837,76.76441128647028,0.25,13.075000000000001,0.4
399,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6241.284261050362,547.5467469564767,96.7850550570487,0.5,10.795,0.4
400,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6247.66636024671,547.988374663705,104.83142748942134,0.5,12.525,0.2
401,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6252.102536822813,534.9354326577195,51.41015827765148,0.5,10.434999999999999,0.2
402,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6256.629741277466,986.005,981.38,1.0,13.995000000000001,0.2
403,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6277.559801984959,326.4353930946112,93.7046670437384,0.25,11.415000000000001,0.2
404,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6265.010492032856,319.9984207286441,81.16783985709651,0.25,13.53,0.2
405,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6246.882389161347,768.4485093456706,114.07403738268215,0.75,13.110000000000001,0.2
406,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6253.685160975866,329.4303400903502,102.20931595024072,0.25,13.815000000000001,0.2
407,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6246.583038932781,754.8738749919988,55.615499967995234,0.75,11.690000000000001,0.1
408,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6259.9136674136935,549.596773985598,106.1655383580213,0.5,13.625,0.1
409,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6261.836951730561,770.0548468326054,118.2993873304215,0.75,13.34,0.1
410,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6278.290175674928,322.6625293336828,76.74880711608571,0.25,11.1,0.1
411,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6264.713388891026,312.93187476486037,49.484075119942986,0.25,10.629999999999999,0.1
412,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6247.048431740281,768.7888833883571,113.1755335534284,0.75,12.66,0.1
413,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6260.488421556994,98.13867138663755,80.57840589954246,0.0,13.22,0.1
414,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6215.88139399365,320.72592618533514,77.85996424326005,0.25,11.58,0.05
415,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6212.186913307209,546.7716543182195,106.37664803702597,0.5,12.975,0.05
416,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6217.992894480996,537.3365289708136,80.8044957994995,0.5,12.094999999999999,0.05
417,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6221.831876568731,765.4186112955256,101.75444518210239,0.75,12.35,0.05
418,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6232.376577438099,748.0750505280191,29.280202112076505,0.75,10.19,0.05
419,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6239.243694159074,320.1161177233771,76.34614430390889,0.25,12.25,0.05
420,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6231.993891130226,328.6659791879124,105.41290397107343,0.25,12.985,0.05
421,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6221.344922960746,547.3870132114636,104.92852313008387,0.5,12.59,0.025
422,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6223.1243973057435,327.2895544057714,99.9979418157297,0.25,13.965,0.025
423,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6221.495366229008,549.8675861685846,112.5536282899815,0.5,12.844999999999999,0.025
424,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6225.759077254607,323.08897529068344,79.68381960487514,0.25,13.57,0.025
425,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6204.278211130305,549.8011959337026,103.05674223654894,0.5,13.84,0.025
426,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6223.666525167438,329.71281067884104,106.53739329429695,0.25,13.239999999999998,0.025
427,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6215.255311101877,765.663148654644,100.27259461857594,0.75,11.615000000000002,0.025
428,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6225.86107937291,760.8546349005866,80.49853960234677,0.75,11.91,0.0125
429,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6228.242240734214,325.38918911286805,82.27386806819271,0.25,12.344999999999999,0.0125
430,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6220.799597181503,291.3316716238908,48.050108198185605,0.25,11.48,0.0125
431,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6215.000124422888,535.9321222861354,52.87636098847781,0.5,11.790000000000001,0.0125
432,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6218.258620770189,988.675,987.04,1.0,11.325,0.0125
433,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6221.9592378300495,543.6537736209561,80.61581602827833,0.5,13.719999999999999,0.0125
434,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6228.380202875916,312.19689529703885,30.671472226400567,0.25,11.655,0.0125
435,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6216.58513872796,544.7097605782195,94.62012527709983,0.5,13.209999999999999,0.00625
436,1733.9125406742096,1408.2756177783012,985.7308052182198,7.774153184890747,204.0961633324623,291654.6887915364,202.29255865451373,41.20993078386205,22.946692802819328,0.0,2.305,0.8
437,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6293.810537938607,542.3220758799363,80.15852510734308,0.5,13.794999999999998,0.8
438,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6299.828465442436,547.7672115038147,104.91720233692632,0.5,12.51,0.8
439,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6305.057064476765,548.2930257466672,99.69500445962139,0.5,11.63,0.8
440,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6311.888306454466,321.1909735505022,79.17743147588135,0.25,13.065,0.8
441,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6292.096194494823,312.6159184290101,45.98134126724234,0.25,11.535,0.8
442,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6272.4898298254875,760.1743331697182,78.1373326788731,0.75,12.76,0.8
443,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6289.8019765526815,542.2178711548574,95.04465588292575,0.5,10.99,0.4
444,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6292.796275289077,551.4738817359568,105.84182101655158,0.5,12.7,0.4
445,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6299.23250008246,761.8539068319071,95.77562732762877,0.75,15.030000000000001,0.4
446,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6325.366117535371,327.51744218415837,96.0255854799629,0.25,13.225000000000001,0.4
447,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6298.084073442896,521.6389659945053,28.147364140605657,0.5,11.165000000000001,0.4
448,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6297.434327615363,548.7284461326319,109.6121188004935,0.5,13.33,0.4
449,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6306.056188107991,525.2531994846167,48.634352297684714,0.5,9.45,0.4
450,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6308.156992723875,322.43217084772306,92.81950923299026,0.25,13.754999999999999,0.2
451,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6292.665543684152,521.661809738567,29.36903630890943,0.5,11.405000000000001,0.2
452,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6293.3395332311975,324.5550856661624,96.34556457226167,0.25,13.95,0.2
453,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6274.97640330835,96.3459927952266,78.00549370696984,0.0,12.075,0.2
454,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6238.026133540976,322.13602198426804,94.85066459855094,0.25,11.264999999999999,0.2
455,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6232.109650584687,533.8742104551042,52.21656099848755,0.5,12.185,0.2
456,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6234.461121061449,527.6183251836408,45.274936058250645,0.5,10.265,0.2
457,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6241.459338416819,544.9398297617176,98.37328361406804,0.5,12.815000000000001,0.1
458,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6243.071202008619,551.2129175759835,112.2155884768831,0.5,10.875,0.1
459,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6247.115173287111,984.8899999999999,981.68,1.0,15.11,0.1
460,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6253.668991788044,322.96688141629295,81.08027434266683,0.25,14.65,0.1
461,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6245.3699275821255,328.71258180167393,96.23689119551977,0.25,13.245,0.1
462,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6237.837609926347,531.7742065036291,50.34759403927174,0.5,10.97,0.1
463,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6242.099954774827,987.615,983.18,1.0,12.385,0.1
464,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6247.464026544578,521.0045305920362,28.29377235021125,0.5,9.41,0.05
465,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6257.386362523747,768.1114983287806,115.00599331512252,0.75,14.235000000000001,0.05
466,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6267.80059211091,546.3799405190553,99.26837775586759,0.5,13.849999999999998,0.05
467,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6267.230836393244,759.7394011800625,77.59760472025003,0.75,12.435,0.05
468,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6282.25606726099,751.7236095888908,43.3944383555631,0.75,10.285,0.05
469,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6296.622000846803,986.965,983.56,1.0,13.035,0.05
470,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6327.887426851137,540.8748302349579,79.23967151427927,0.5,12.605,0.05
471,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6331.559602108674,324.1437839465699,85.30617188914255,0.25,13.92,0.025
472,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6306.527287610432,986.125,985.26,1.0,13.875000000000002,0.025
473,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6343.693337741329,321.98302516378374,98.2024961251129,0.25,11.430000000000001,0.025
474,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6315.205166865285,751.3022640726182,49.3490562904729,0.75,12.91,0.025
475,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6340.762481406213,547.5118115597991,100.97459959963956,0.5,11.295000000000002,0.025
476,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6342.74198888767,332.2412465738926,111.92668764833341,0.25,13.495000000000001,0.025
477,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6321.9316693517385,323.4329952548928,79.3531217319985,0.25,11.209999999999999,0.025
478,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6294.552358460958,324.9728680534557,97.78643334149696,0.25,14.85,0.0125
479,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6284.278035954184,95.75236838446635,76.37684085307143,0.0,12.355,0.0125
480,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6242.144058868247,766.7076314825888,99.5505259303551,0.75,10.795,0.0125
481,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6251.649843745129,533.9933994675407,51.994752998618054,0.5,12.9,0.0125
482,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6256.56918891911,315.064879921743,75.42240567740225,0.25,12.924999999999999,0.0125
483,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6243.8386731109895,540.7245544368825,79.8138422825121,0.5,11.334999999999999,0.0125
484,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6250.217117689941,540.4403005375462,74.927727499002,0.5,11.94,0.0125
485,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6249.3755468128065,92.57189409374777,48.090992318432136,0.0,12.635,0.00625
486,1991.3969161510468,1318.0071015954018,618.4384791851044,1.1058143928647042,345.668575078249,107.72630553800968,712.0169309745439,36.78794284937189,30.275793074763,0.0,3.91,0.8
487,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6245.949246744754,539.8358143062101,84.93659124285155,0.5,12.785,0.8
488,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6249.868236871302,312.38314374793083,78.00594620631338,0.25,10.83,0.8
489,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6241.137124705157,320.7057154587715,79.64813994282652,0.25,13.11,0.8
490,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6236.736795797664,89.7672729608787,50.5312566530757,0.0,10.64,0.8
491,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6218.029875633165,763.5284394906437,102.59375796257451,0.75,15.06,0.8
492,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6219.971802078805,320.0434141911076,79.24135515776688,0.25,14.05,0.8
493,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6218.3034753339625,540.7443517168203,82.59611300293805,0.5,14.885000000000002,0.4
494,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6220.747708666985,536.0105770177574,77.9950859965689,0.5,12.899999999999999,0.4
495,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6225.578178340493,552.2619191942453,112.47904019575714,0.5,11.92,0.4
496,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6225.532944582692,546.782656345878,105.70475549799048,0.5,13.935,0.4
497,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6230.6001620544275,548.5441558102528,103.87185083118551,0.5,12.719999999999999,0.4
498,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6234.487417438477,527.2644981924765,30.920101385678507,0.5,10.83,0.4
499,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6240.963153108994,538.3139828539802,72.07557641295192,0.5,9.85,0.4
500,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6243.3315876587185,329.0438212325822,100.77994371744265,0.25,13.88,0.2
501,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6232.980145739664,324.84192436551575,91.88291645543502,0.25,11.7,0.2
502,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6229.096907903076,304.4849939193666,48.59116217160508,0.25,10.815,0.2
503,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6222.228177216257,317.93851630414224,79.59531272367411,0.25,11.944999999999999,0.2
504,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6222.96880306412,319.9420567960726,79.41609572168134,0.25,15.004999999999999,0.2
505,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6225.033906696328,770.1563846899164,115.06553875966567,0.75,12.7,0.2
506,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6223.926794945208,97.26602826132924,75.13612985338881,0.0,10.815000000000001,0.2
507,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6212.398468346096,765.0569880435193,103.32795217407686,0.75,14.2,0.1
508,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6210.836013875395,546.9220492693134,97.98145361387863,0.5,12.07,0.1
509,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6218.1148865817195,751.8935294469039,49.1741177876157,0.75,12.280000000000001,0.1
510,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6219.819153953886,752.4904464853564,50.721785941425956,0.75,12.26,0.1
511,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6223.007685280913,759.0493651609414,76.8174606437656,0.75,12.835,0.1
512,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6219.555387202645,535.6476839683953,53.26726090891318,0.5,10.865,0.1
513,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6223.966342938236,297.4893596132307,45.43005146851758,0.25,11.379999999999999,0.1
514,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6218.731404164547,986.9200000000001,985.8,1.0,13.079999999999998,0.05
515,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6215.447562362881,94.67042704106166,57.645056085223814,0.0,13.845,0.05
516,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6200.934794366034,536.2290182753842,74.89083344116955,0.5,12.27,0.05
517,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6200.635579387931,766.6377785729184,112.23111429167368,0.75,14.614999999999998,0.05
518,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6204.593433041706,325.1090491921171,101.0638328203245,0.25,11.07,0.05
519,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6203.939510239294,306.1669012239696,32.03561411402274,0.25,12.215,0.05
520,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6208.041697630166,326.1834654766639,96.19389064408841,0.25,11.815,0.05
521,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6206.051189085544,311.96121987292605,29.930547214640995,0.25,12.31,0.025
522,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6207.528272342321,542.7505192759792,99.22743661743209,0.5,13.55,0.025
523,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6208.099177346963,770.897109893508,119.22843957403134,0.75,13.615,0.025
524,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6228.66268269111,322.0989575814641,93.61330493431205,0.25,10.445,0.025
525,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6207.4686793395695,769.8646828292592,113.3187313170369,0.75,11.57,0.025
526,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6204.789009739749,541.3579167496908,74.61659403646644,0.5,11.149999999999999,0.025
527,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6207.384348737439,546.1307770608886,110.56548838522262,0.5,15.15,0.025
528,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6212.0612295189285,96.3087116330313,81.70527725054328,0.0,11.645,0.0125
529,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6202.416383852517,321.69917865313477,72.27624906168145,0.25,11.6,0.0125
530,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6208.315749022426,517.6699562922345,45.20698049765839,0.5,8.965,0.0125
531,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6209.149025574818,985.5600000000001,983.8,1.0,14.44,0.0125
532,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6197.011378693102,534.0316133510089,47.677161380785044,0.5,11.379999999999999,0.0125
533,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6205.843039119108,518.0058559579073,46.04824635361858,0.5,9.155000000000001,0.0125
534,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6203.656410043926,543.9965432091991,100.11636267452731,0.5,11.940000000000001,0.0125
535,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6205.495406379612,988.15,987.6,1.0,11.85,0.00625
536,1199.5587317347527,1565.4153456687927,785.9183126688004,4.719701436161995,547.2475605607033,211294.77892725982,90.14277353681157,38.09398134531843,21.327279249952145,0.0,2.5749999999999997,0.8
537,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6149.637766531259,548.4239331403221,105.069275886764,0.5,11.86,0.8
538,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6155.309863482001,324.48275397432553,95.42581110874505,0.25,13.629999999999999,0.8
539,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6164.183056274576,305.94950004481154,45.54253799498094,0.25,10.42,0.8
540,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6169.799613096689,541.6787102165789,78.38513115422951,0.5,11.655,0.8
541,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6172.7559145954065,315.72481859004137,76.1963366746887,0.25,12.354999999999999,0.8
542,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6178.999470395483,762.2136943040756,80.77477721630247,0.75,10.915000000000001,0.8
543,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6174.931548096795,546.5870384366957,94.29706674961794,0.5,10.110000000000001,0.4
544,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6178.904848649353,767.1580616095949,107.13224643837971,0.75,12.850000000000001,0.4
545,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6171.009412858979,531.0545624282418,31.191305221896734,0.5,10.5,0.4
546,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6174.433615060911,541.1907577581961,79.86479362031186,0.5,11.33,0.4
547,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6176.807868385368,542.4294332573577,93.55908380856978,0.5,14.075,0.4
548,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6177.173669445242,765.3077686824561,100.65107472982454,0.75,12.370000000000001,0.4
549,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6172.065655490418,542.2834701609863,75.77244152291644,0.5,11.57,0.4
550,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6176.570147228504,546.2212003202801,105.04082456158575,0.5,13.605,0.2
551,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6173.35623797815,768.8196104165639,110.87844166625585,0.75,11.370000000000001,0.2
552,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6167.190296097899,766.3705714964237,116.58228598569517,0.75,15.68,0.2
553,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6157.954318017324,765.371262216827,99.40504886730811,0.75,12.204999999999998,0.2
554,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6145.147466738817,766.3906521354497,99.12260854179918,0.75,11.155,0.2
555,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6133.918900211988,536.7372274495749,72.3880737598532,0.5,11.11,0.2
556,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6138.973989826712,310.97456446529407,51.89026412493391,0.25,10.420000000000002,0.2
557,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6148.693053316432,317.9397800616209,75.00062603457155,0.25,11.75,0.1
558,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6155.858024996809,767.2488655734305,112.53546229372257,0.75,13.559999999999999,0.1
559,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6151.267205009686,760.2268673797511,79.80746951900458,0.75,12.53,0.1
560,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6137.65557131735,766.573199237989,100.95279695195636,0.75,11.430000000000001,0.1
561,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6124.045891825347,321.3598583081509,95.39872476967355,0.25,10.825000000000001,0.1
562,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6139.110496560254,545.8200952893058,105.76888772466134,0.5,13.72,0.1
563,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6138.644377690129,544.9798265583079,81.82733829828624,0.5,11.145,0.1
564,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6140.94709305457,311.41488537158915,77.69566907890524,0.25,11.325,0.05
565,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6152.452246903608,314.10973439685523,71.36362111931352,0.25,11.755,0.05
566,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6164.1175662584465,314.89302098273,77.88159758113564,0.25,13.339999999999998,0.05
567,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6170.296057303128,95.9181070441144,72.61905128871582,0.0,12.055,0.05
568,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6173.095950091027,308.50977155331884,49.29883475501527,0.25,13.675,0.05
569,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6175.108192025649,290.01364206464604,45.06063765117474,0.25,9.725,0.05
570,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6184.819832201867,987.9649999999999,985.24,1.0,12.035,0.05
571,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6166.599460816397,752.1420274807696,46.44061828428226,0.75,10.745,0.025
572,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6158.5330601002415,768.104393011384,103.27757204553552,0.75,10.51,0.025
573,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6152.7741169174915,528.7896237129943,31.452489215429726,0.5,9.22,0.025
574,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6151.4264384932085,311.43458096941333,33.66960895681933,0.25,12.950000000000001,0.025
575,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6164.289220410293,770.7849418543115,114.35976741724575,0.75,11.325,0.025
576,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6161.0211695798835,547.0013769188029,101.75384621157335,0.5,12.62,0.025
577,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6159.36514343281,549.3983365069605,102.05374410837798,0.5,11.754999999999999,0.025
578,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6155.950075242196,760.1803221445127,82.261288578051,0.75,13.555,0.0125
579,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6149.823975882748,99.62329415690589,65.08454331593796,0.0,14.730000000000002,0.0125
580,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6160.225869631448,326.3708577678525,98.24960245207626,0.25,11.765,0.0125
581,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6162.740014903943,987.905,985.36,1.0,12.094999999999999,0.0125
582,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6141.702712208414,768.9937055422807,114.75482216912263,0.75,12.819999999999999,0.0125
583,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6124.516957935717,327.89558715511856,97.7674844849863,0.25,11.715,0.0125
584,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6142.256591624605,326.46028477191646,96.41109374489412,0.25,13.469999999999999,0.0125
585,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,6155.338673775642,310.41818024004294,47.928588117894215,0.25,11.54,0.00625
586,513.0846136808395,288.0001056343317,574.561108648777,9.220792639255524,438.0635122656822,144670.3390228919,3815.0748535966354,50.722646057948644,28.453292001257317,0.0,2.235,0.8
587,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5750.799539254894,767.6328402246176,102.19136089847036,0.75,10.794999999999998,0.8
588,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5662.090298623513,539.4584635673871,79.84899442944683,0.5,13.594999999999999,0.8
589,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5655.196672816068,546.8739174331606,95.51954595812545,0.5,11.315,0.8
590,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5647.003984712486,988.875,985.82,1.0,11.124999999999998,0.8
591,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5438.590064834491,760.2413147341916,78.08525893676651,0.75,11.96,0.8
592,1.0,1.0,1000.0,0.1,1.0,316227.7660168379,5296.851305184536,324.61438999657224,94.71502849054151,0.25,11.73,0.8
